meta.name,Peak area - S10_GoatLiver_4 - No Normalization,Peak area - S11_ChickenLiver_3 - No Normalization,Peak area - S12_ChickenLiver_4 - No Normalization,Peak area - S13_ChickenHeart_5 - No Normalization,Peak area - S14_GoatLiver_5 - No Normalization,Peak area - S15_ChickenLiver_5 - No Normalization,Peak area - S16_ChickenLiver_6 - No Normalization,Peak area - S17_GoatLiver_6 - No Normalization,Peak area - S18_ChickenHeart_6 - No Normalization,Peak area - S1_ChickenHeart_1 - No Normalization,Peak area - S2_ChickenHeart_2 - No Normalization,Peak area - S3_ChickenLiver_1 - No Normalization,Peak area - S4_GoatLiver_1 - No Normalization,Peak area - S5_ChickenLiver_2 - No Normalization,Peak area - S6_GoatLiver_2 - No Normalization,Peak area - S7_ChickenHeart_3 - No Normalization,Peak area - S8_GoatLiver_3 - No Normalization,Peak area - S9_ChickenHeart_4 - No Normalization,Peak area - S10_QCS_1 - No Normalization,Peak area - S10_QCS_2 - No Normalization,Peak area - S10_QCS_3 - No Normalization,Peak area - S10_QCS_4 - No Normalization,Peak area - S10_QCS_5 - No Normalization,Peak area - S10_QCS_6 - No Normalization,Peak area - S11_QCS_1 - No Normalization,Peak area - S11_QCS_2 - No Normalization,Peak area - S11_QCS_3 - No Normalization,Peak area - S11_QCS_4 - No Normalization,Peak area - S11_QCS_5 - No Normalization,Peak area - S11_QCS_6 - No Normalization,Peak area - S12_QCS_1 - No Normalization,Peak area - S12_QCS_2 - No Normalization,Peak area - S12_QCS_3 - No Normalization,Peak area - S12_QCS_4 - No Normalization,Peak area - S12_QCS_5 - No Normalization,Peak area - S12_QCS_6 - No Normalization,Peak area - S13_QCS_1 - No Normalization,Peak area - S13_QCS_2 - No Normalization,Peak area - S13_QCS_3 - No Normalization,Peak area - S13_QCS_4 - No Normalization,Peak area - S13_QCS_5 - No Normalization,Peak area - S13_QCS_6 - No Normalization,Peak area - S14_QCS_1 - No Normalization,Peak area - S14_QCS_2 - No Normalization,Peak area - S14_QCS_3 - No Normalization,Peak area - S14_QCS_4 - No Normalization,Peak area - S14_QCS_5 - No Normalization,Peak area - S14_QCS_6 - No Normalization,Peak area - S15_QCS_1 - No Normalization,Peak area - S15_QCS_2 - No Normalization,Peak area - S15_QCS_3 - No Normalization,Peak area - S15_QCS_4 - No Normalization,Peak area - S15_QCS_5 - No Normalization,Peak area - S15_QCS_6 - No Normalization,Peak area - S16_QCS_1 - No Normalization,Peak area - S16_QCS_2 - No Normalization,Peak area - S16_QCS_3 - No Normalization,Peak area - S16_QCS_4 - No Normalization,Peak area - S16_QCS_5 - No Normalization,Peak area - S16_QCS_6 - No Normalization,Peak area - S17_QCS_1 - No Normalization,Peak area - S17_QCS_2 - No Normalization,Peak area - S17_QCS_3 - No Normalization,Peak area - S17_QCS_4 - No Normalization,Peak area - S17_QCS_5 - No Normalization,Peak area - S17_QCS_6 - No Normalization,Peak area - S18_QCS_1 - No Normalization,Peak area - S18_QCS_2 - No Normalization,Peak area - S18_QCS_3 - No Normalization,Peak area - S18_QCS_4 - No Normalization,Peak area - S18_QCS_5 - No Normalization,Peak area - S18_QCS_6 - No Normalization,Peak area - S1_QCS_1 - No Normalization,Peak area - S1_QCS_2 - No Normalization,Peak area - S1_QCS_3 - No Normalization,Peak area - S1_QCS_4 - No Normalization,Peak area - S1_QCS_5 - No Normalization,Peak area - S1_QCS_6 - No Normalization,Peak area - S2_QCS_1 - No Normalization,Peak area - S2_QCS_2 - No Normalization,Peak area - S2_QCS_3 - No Normalization,Peak area - S2_QCS_4 - No Normalization,Peak area - S2_QCS_5 - No Normalization,Peak area - S2_QCS_6 - No Normalization,Peak area - S3_QCS_1 - No Normalization,Peak area - S3_QCS_2 - No Normalization,Peak area - S3_QCS_3 - No Normalization,Peak area - S3_QCS_4 - No Normalization,Peak area - S3_QCS_5 - No Normalization,Peak area - S3_QCS_6 - No Normalization,Peak area - S4_QCS_1 - No Normalization,Peak area - S4_QCS_2 - No Normalization,Peak area - S4_QCS_3 - No Normalization,Peak area - S4_QCS_4 - No Normalization,Peak area - S4_QCS_5 - No Normalization,Peak area - S4_QCS_6 - No Normalization,Peak area - S5_QCS_1 - No Normalization,Peak area - S5_QCS_2 - No Normalization,Peak area - S5_QCS_3 - No Normalization,Peak area - S5_QCS_4 - No Normalization,Peak area - S5_QCS_5 - No Normalization,Peak area - S5_QCS_6 - No Normalization,Peak area - S6_QCS_1 - No Normalization,Peak area - S6_QCS_2 - No Normalization,Peak area - S6_QCS_3 - No Normalization,Peak area - S6_QCS_4 - No Normalization,Peak area - S6_QCS_5 - No Normalization,Peak area - S6_QCS_6 - No Normalization,Peak area - S7_QCS_1 - No Normalization,Peak area - S7_QCS_2 - No Normalization,Peak area - S7_QCS_3 - No Normalization,Peak area - S7_QCS_4 - No Normalization,Peak area - S7_QCS_5 - No Normalization,Peak area - S7_QCS_6 - No Normalization,Peak area - S8_QCS_1 - No Normalization,Peak area - S8_QCS_2 - No Normalization,Peak area - S8_QCS_3 - No Normalization,Peak area - S8_QCS_4 - No Normalization,Peak area - S8_QCS_5 - No Normalization,Peak area - S8_QCS_6 - No Normalization,Peak area - S9_QCS_1 - No Normalization,Peak area - S9_QCS_2 - No Normalization,Peak area - S9_QCS_3 - No Normalization,Peak area - S9_QCS_4 - No Normalization,Peak area - S9_QCS_5 - No Normalization,Peak area - S9_QCS_6 - No Normalization
227.099,348.71603,150.8846,136.48251,125.7673,658.8972,164.16685,138.92422,322.91333,112.926254,140.35399,121.28244,225.84946,590.96405,138.79259,337.88538,143.25656,630.5415,132.56717,157.43088,158.24522,161.37817,145.36694,144.70462,151.68672,150.02492,147.85901,153.60492,147.69734,147.47336,147.02432,151.54214,145.00089,143.50674,144.47345,145.49841,141.95367,167.4664,161.39192,153.62213,146.46541,150.68407,151.47252,141.61284,141.72893,154.63564,149.3307,150.84447,146.29906,159.97148,161.13144,164.9354,157.36407,156.58066,157.47412,165.82924,162.87,161.55878,143.38739,142.26335,147.3928,156.87447,155.37665,156.89711,152.6218,153.64624,152.49382,153.15416,151.31888,146.42015,144.74123,143.99126,147.00685,159.63985,161.15202,179.12833,166.58607,163.16304,163.32137,164.51385,163.26932,164.82729,156.99843,153.81514,162.88579,165.44945,167.38391,169.66385,154.58017,152.71793,168.81136,175.78453,173.92708,174.13281,149.22386,150.35196,148.38249,161.69458,160.79103,155.35347,147.61873,146.66867,161.13031,151.88972,149.96906,156.15906,152.82474,152.06404,146.99849,150.33626,150.46272,164.87825,161.59361,161.43932,164.32735,173.17361,168.98088,171.04288,152.7735,151.96124,157.01552,161.4802,161.80878,168.5812,160.56493,158.45377,157.795
230.089,4675.7256,5313.6045,5998.8154,9761.367,5727.975,6070.2197,5281.9463,4871.4663,8443.672,10646.807,7404.61,7753.6147,5187.047,5311.935,4496.3223,9410.283,6079.5234,9667.64,1706.7344,1711.3292,1924.417,1707.5354,1649.9667,1553.1958,1574.5875,1548.1554,1771.6793,1631.7231,1620.4438,1472.1191,1546.3641,1495.5363,1564.414,1521.5524,1518.5796,1352.0103,1796.0743,1759.3212,1796.4113,1679.5964,1694.4962,1554.2733,1473.3016,1453.5522,1721.1843,1621.6417,1585.3009,1410.6663,1682.4435,1700.1335,1887.7046,1783.9352,1788.4747,1591.0519,1889.7758,1805.3518,1935.0565,1663.834,1603.3442,1533.4432,1838.5598,1800.4554,2003.7545,1924.7195,1993.6891,1704.0001,1549.227,1557.3789,1627.8732,1525.3932,1567.8503,1438.781,1835.9023,1838.6356,2333.5103,1984.905,1904.8334,1774.9469,1814.992,1721.3595,1989.0863,1821.55,1764.3483,1700.3895,1535.2135,1569.7639,1760.9921,1654.3746,1635.833,1668.736,2050.188,2022.2518,2014.7043,1632.3356,1656.4181,1643.5109,1895.1539,1905.473,1818.4127,1691.8223,1692.4304,1868.0635,1659.5804,1657.0912,1744.2434,1679.8047,1670.5718,1663.6707,1825.909,1767.6008,2133.0103,1986.9293,1965.6022,1768.3075,1907.5613,1850.9991,2038.4984,1728.4199,1714.3964,1573.2345,1793.447,1819.7927,2060.7168,1912.9989,1880.7666,1656.4795
231.011,37071.363,50885.758,53403.637,93382.16,63085.508,62229.152,48208.0,35779.14,63028.8,104688.57,88216.33,85352.92,59264.027,50032.062,34637.594,88989.65,65625.21,80763.67,5348.966,5388.1943,5761.8315,5277.714,5264.7383,5174.5044,4973.8135,4958.8403,5532.0576,5453.4917,5420.049,5020.833,5276.0947,5045.758,4987.2227,5035.8057,5031.694,4597.9556,5891.767,5670.3325,5495.954,5388.148,5573.961,5207.2744,4660.713,4597.038,5636.124,5297.3916,5211.9937,4720.2905,5383.136,5445.837,5870.6875,5854.1987,5951.511,5402.616,5620.598,5445.949,5715.9297,5034.624,5010.835,4960.267,5443.488,5344.791,5693.623,5571.3438,5750.426,5241.684,5143.011,5146.8486,5143.324,5210.973,5357.8945,4912.96,5331.7617,5573.461,7017.228,6411.4863,6317.735,5802.53,6316.492,6143.2393,6801.081,6119.8726,5872.9766,6113.2954,5440.444,5688.055,6619.04,5779.5703,5651.9277,5988.023,6660.3906,6591.653,6134.13,4807.3545,4810.3857,4915.97,5850.648,5682.2534,5610.5503,5418.187,5385.9517,5978.324,5424.467,5448.6255,5571.456,5511.876,5461.5776,5290.045,5018.6045,4835.938,6062.526,6152.4595,6185.1865,5672.2837,6351.398,6119.818,6350.5864,5527.5635,5508.334,5450.5605,5436.674,5437.111,6021.943,6129.756,6036.768,5576.664
232.008,1029.0562,1371.8538,1512.6322,2291.5002,1666.264,1654.6428,1319.7307,1045.8951,1751.5359,2583.6016,1901.6047,2453.935,1370.787,1314.8181,1040.3461,2241.3142,1694.3506,2148.3767,759.405,753.6048,805.95905,717.6631,704.2227,706.6056,690.07715,679.23975,740.5584,712.221,711.1162,675.79517,715.4315,678.6729,679.8982,691.81067,699.0549,653.6173,789.5209,763.99744,762.4744,724.80914,739.71326,705.28296,664.3073,661.883,765.8042,740.9101,739.7157,676.90283,733.28033,739.8337,795.7461,772.7895,776.8122,725.04425,796.9562,775.42316,807.63245,703.20764,689.8139,683.8398,763.37933,751.9327,807.9947,783.06793,801.45593,728.8074,706.4979,702.05994,696.73804,689.55383,699.7437,674.1234,754.31335,766.3837,934.93665,843.97974,826.4532,782.445,813.4794,795.21875,873.78284,817.2775,795.0038,792.46124,764.95746,780.91425,840.39325,761.3679,753.0804,793.9616,864.8979,855.44885,847.72797,696.4604,700.4865,711.7332,794.7664,794.5843,759.41095,714.8714,710.6893,810.90924,743.6014,733.81586,760.13116,742.30444,736.1791,740.706,731.4493,715.30597,862.5616,852.86865,850.1143,796.25995,815.4509,802.4066,870.18555,758.8471,755.4305,731.8943,753.6255,758.2221,849.8312,809.9455,799.7844,731.8552
233.004,1076.0331,1346.0232,1496.954,2487.8691,1848.5565,1796.9767,1204.7632,1088.9113,2066.0686,2711.8745,1974.5773,2774.7002,1500.1019,1254.0122,1082.8673,2392.5044,1855.381,2406.2976,386.09662,386.86652,412.72327,368.446,365.10312,367.1474,363.54788,360.3197,403.45242,370.27097,369.07693,356.22855,379.02057,362.70892,350.21982,345.8084,348.08188,339.6069,411.89267,404.12244,423.15485,379.36185,383.0507,366.85434,345.158,344.93286,380.535,360.535,359.7298,344.31448,381.00787,383.67453,401.57483,372.59122,371.71515,365.02292,417.23486,407.1705,422.8152,360.44504,353.09515,359.01297,415.3191,409.3525,438.57703,418.7168,422.85574,391.05212,373.64987,371.74045,365.78732,352.86578,354.76538,354.65375,410.43073,413.7076,485.26822,430.50037,416.09637,401.79642,414.35693,405.21945,432.30496,400.26218,390.23187,392.58203,394.98804,398.46213,427.36957,366.5777,363.73145,385.31952,451.53525,447.9524,433.84003,360.01,362.2561,366.21957,448.1606,450.86435,412.4363,378.43698,376.5404,452.75858,383.62762,381.48062,390.45145,373.99066,373.5849,366.55545,396.67288,393.74527,462.28427,442.46988,435.85468,417.47113,434.62817,423.18527,442.12985,372.10703,369.34445,371.8431,401.1553,404.04062,438.56433,398.6381,388.91495,376.16327
251.117,710.3342,215.39166,213.05676,145.63734,1164.8441,218.8994,202.11205,683.0453,159.5694,181.232,179.31558,335.3329,1021.9083,192.98743,691.8703,192.79916,1112.3687,168.7297,306.15143,314.87106,342.9229,308.58783,304.0336,295.88742,305.6143,300.88007,335.31906,290.77628,287.34454,280.9046,299.98782,285.6556,279.87805,263.79138,262.01144,259.6518,348.39328,343.98294,348.19803,301.1074,303.13788,302.1936,276.49506,274.41574,297.7221,274.49283,274.86313,268.2522,312.89883,312.9854,323.2592,281.87875,276.58008,275.491,338.90057,330.71927,331.17432,286.56293,279.76187,284.56268,354.85153,350.8881,365.6495,350.51196,350.59323,333.08197,303.99573,303.7348,300.27145,271.6843,269.3258,277.24908,359.8526,359.39627,395.011,349.34174,334.5155,338.63745,336.7509,322.52835,331.19183,304.07037,296.39697,306.48047,306.63507,307.844,312.15933,264.0411,262.36594,285.7351,360.93387,357.60422,357.83875,305.90338,309.32523,305.79688,359.4105,361.07312,342.94565,309.42743,309.06308,349.03912,303.34265,302.83575,317.23532,299.81174,301.83264,285.42615,335.48315,334.3548,376.91708,349.62628,341.62955,344.37622,356.02524,348.48193,355.71716,294.76514,291.558,298.1273,341.29742,343.73224,360.4479,308.18823,300.8249,296.48145
258.12,15101.681,1212.9795,1155.5463,1802.6677,22448.756,1272.2,1055.055,14181.497,1542.1654,1779.3821,1405.9026,2110.6226,22131.645,975.7265,13969.281,1898.9683,21554.512,1979.6213,1854.3907,1944.094,2245.5837,1845.5989,1807.6091,1770.4193,1912.4023,1855.0175,1919.4197,1589.5289,1562.109,1638.4089,1951.5631,1767.3246,1641.2037,1428.8917,1402.1833,1480.5757,2182.5693,2093.5073,1957.5793,1660.5526,1685.1512,1774.737,1592.3369,1599.8834,1646.8337,1467.4644,1478.8696,1540.3724,1839.9165,1829.1086,1822.2708,1426.7758,1377.282,1506.5789,2320.15,2233.2532,2244.64,1765.8921,1695.927,1757.8501,2032.9364,1988.6566,2031.9398,1943.0303,1950.2661,1894.6869,1897.0193,1887.4658,1826.7601,1515.7548,1466.6849,1627.0461,2053.003,2062.8005,2207.2134,1902.8059,1831.596,1940.5033,1913.2347,1875.6626,1795.488,1654.5588,1622.9636,1763.2542,1738.6703,1740.2177,1635.7711,1360.5652,1347.3538,1538.2809,2505.9395,2487.4602,2433.8728,1917.5203,1953.954,1953.0829,2120.7422,2046.7339,2053.5498,1778.2513,1775.7885,1830.065,1794.9851,1794.8364,1867.7103,1707.1387,1730.7937,1598.3796,1825.526,1821.9259,2146.2559,1961.413,1919.101,1973.206,2262.1543,2168.7654,2163.8342,1610.6005,1593.2926,1738.7112,1979.1892,1986.97,2045.622,1580.2244,1540.6125,1651.9688
259.09,296.04303,134.65488,125.52248,106.737885,472.28024,146.01494,127.67022,280.47797,100.33234,128.24243,112.688286,195.97577,450.5291,123.989105,286.22382,123.33998,457.74207,113.79064,164.70285,167.7169,183.41576,160.21147,157.58354,154.3235,160.15541,157.50002,183.22348,155.479,154.18939,148.7532,156.9212,149.63261,148.15202,144.33905,144.71075,138.74158,187.77989,184.55861,195.08638,164.44765,167.04999,159.64174,147.06693,146.57335,166.19037,153.24162,152.61655,144.58258,166.87555,167.59946,177.64168,155.314,154.14455,150.23041,182.0201,175.43925,178.69673,151.07118,147.472,148.9622,187.09947,184.47784,197.1771,186.39464,186.95496,173.28256,159.40433,158.93936,158.87927,146.13582,145.83551,147.09268,189.23343,188.95499,217.14775,190.95868,182.19327,179.94632,178.96529,173.2209,180.98792,167.4982,163.28357,167.7254,164.83463,165.79768,171.95772,151.36621,150.36122,160.44969,195.39207,193.24243,193.75894,161.5496,163.3976,160.2701,202.70908,208.08524,182.57904,162.05954,161.51254,206.22617,161.52069,160.38661,168.14322,158.70718,159.02621,151.86613,176.7478,175.70258,209.8149,192.60054,189.15176,183.07935,191.23189,186.38087,198.09988,163.03278,161.26445,159.60625,181.1763,182.5734,199.34073,168.19821,164.5933,158.3842
280.1,1667.3634,386.44708,362.15805,348.1113,2743.163,370.17474,346.61316,1593.7734,337.40808,287.59958,241.88954,454.7739,2539.3782,343.92825,1574.2563,406.94388,2667.923,383.82068,796.77246,789.9697,831.68463,730.9119,714.06366,727.753,749.5386,731.92053,696.569,708.20325,712.3357,706.5859,773.3849,748.1208,738.0567,756.4011,769.73895,753.5869,778.923,728.95135,634.2137,665.49695,706.65137,674.5894,697.08496,704.48865,794.65955,807.29706,814.2623,731.98047,678.4429,687.8435,689.4903,699.5726,698.2729,691.3912,839.71893,818.05383,824.39813,751.285,745.7563,737.01306,678.346,663.5412,683.07007,677.83887,699.4367,655.49335,746.12354,739.0204,753.095,766.5214,759.764,711.07294,627.65643,637.3923,725.3842,700.87714,701.5795,646.3108,691.18414,704.3169,730.859,733.7059,747.01263,711.41644,792.35706,797.93604,862.1604,790.5142,794.6664,773.88696,915.7193,896.50305,933.3349,776.6218,781.0684,756.6439,681.49817,670.4223,639.87006,632.2625,638.468,675.52454,754.25934,730.80286,748.4722,745.8251,734.847,737.0975,614.9199,601.8399,689.0274,662.9934,668.2621,648.3466,811.42755,802.6894,846.7074,768.2774,768.5974,749.962,649.7773,650.6286,689.9793,681.54407,690.92804,657.1215
282.15,275.2109,1160.3574,1216.7384,494.60876,340.02853,1201.2406,1131.7483,281.68155,416.82477,540.16754,464.247,1930.7172,331.60718,1126.5308,289.86688,524.67365,360.99124,526.48975,542.4251,538.99506,557.9803,503.26074,493.90732,497.96365,492.20712,483.25964,501.21274,476.32422,472.9973,463.04,509.92883,504.65277,491.13333,476.1533,476.1394,474.48132,546.0773,525.36237,494.13287,495.1114,508.35782,497.5635,476.89575,480.19202,538.5636,516.3671,518.0488,485.15472,497.143,500.65558,523.8655,491.93268,490.69916,472.2999,552.9363,542.7146,556.40137,507.00952,498.9571,492.70084,516.9658,511.74573,534.3363,523.3345,530.9874,500.9432,502.90887,499.20663,497.37625,477.62805,478.04156,472.03668,512.457,519.22876,590.3631,544.1765,537.0888,525.8413,537.29425,538.1418,560.0878,540.0068,535.213,538.7081,523.8197,526.77527,552.7712,491.3758,487.83856,511.74506,574.0293,565.4172,589.0607,496.12384,499.46884,488.85907,502.52777,498.31256,494.83762,473.7376,471.84363,501.8106,525.1136,513.20825,533.5772,515.8323,513.8676,506.13553,473.7939,466.8066,533.87573,548.23346,547.749,533.8288,553.3128,552.8739,589.14984,523.0221,521.6246,516.6932,508.4469,509.54865,544.2858,511.62296,507.3112,482.9681
296.113,18017.436,2660.5215,2522.886,734.32513,31698.648,2256.8025,2697.133,17098.125,1532.9376,571.1072,1299.0192,2880.337,27757.576,2502.6277,17308.285,1801.9386,30069.896,1295.2722,5377.0728,5404.134,5809.983,5008.362,4886.8022,4815.7124,4892.9727,4782.1143,4981.863,4447.75,4387.1846,4285.641,4830.1987,4827.2285,4807.946,4327.393,4232.9937,4300.258,5330.518,5185.8506,5067.07,4731.848,4871.4517,4670.9473,4410.658,4405.0366,4958.4614,4467.7817,4407.528,4219.3975,4586.7637,4632.2334,4847.101,4141.301,4057.0957,4032.9468,5796.6675,5565.2866,5979.4624,5216.437,5053.1265,4866.96,4920.7188,4849.732,5121.757,4983.197,4996.233,4682.9,4723.8867,4726.701,4974.382,4349.6953,4305.5215,4282.106,4684.578,4742.085,5293.907,5007.543,5025.4307,4752.576,4939.603,4898.2886,5191.956,5016.704,4971.9727,4773.2456,4400.4517,4396.861,4628.845,4144.543,4115.5957,4257.546,5967.6597,5912.877,6029.9053,5100.95,5168.715,4992.3457,5275.645,5113.1685,4944.549,4513.2827,4490.3706,4801.414,5070.513,4981.199,5241.169,4902.5386,4915.963,4717.5146,4504.3633,4466.1123,5462.662,5397.7266,5357.2017,5010.753,5346.612,5270.561,5794.698,4866.8853,4838.339,4637.201,4730.4487,4763.6445,5124.6846,4409.679,4386.5005,4219.1055
297.035,449.7139,242.6339,232.50925,165.74153,657.3368,230.77979,244.47203,450.96436,215.57692,160.89056,170.75575,244.43068,606.1687,222.57492,456.7849,207.49623,638.5784,206.10493,552.68146,567.6345,627.9018,556.7624,541.4214,514.79724,547.9635,534.27795,563.532,501.17093,494.99408,478.42648,523.25653,506.73535,506.57825,465.1825,458.55234,447.72275,605.0344,583.3299,550.37146,519.9246,533.55,511.39273,481.618,477.69174,541.2388,491.47476,484.9423,455.93097,537.23083,542.30115,571.2952,498.93402,489.79498,476.02368,626.5508,602.3046,615.07324,533.9955,514.83405,506.22394,569.75616,559.4019,593.9286,577.4438,585.50287,533.96265,522.9494,524.89874,546.62427,480.5241,480.81342,470.4529,545.0708,548.71545,637.1475,582.58954,569.8245,542.8223,554.2398,537.69543,573.8347,536.3471,525.6803,517.142,492.33685,494.77695,527.673,470.6311,467.5809,482.79285,657.43225,647.474,660.2267,559.9946,567.06165,549.6744,564.687,561.24817,555.38684,520.5307,520.25116,552.2041,536.3801,534.6001,560.5837,528.04047,530.7092,501.4367,534.4503,522.3433,597.9739,587.36285,583.37805,549.5259,607.20447,596.7934,640.78375,537.0296,530.23126,510.0156,561.1145,565.94037,611.2479,528.6625,523.58246,491.99008
307.1,389.63928,227.00302,209.35323,597.0835,642.1803,214.85318,209.95128,370.05112,419.25906,639.3225,522.58307,268.31674,537.0283,204.89133,390.29056,578.8278,591.5994,513.4845,535.1644,515.5948,490.46112,447.61624,445.14813,488.35016,476.14264,467.41782,432.3094,472.84283,479.81583,488.1227,512.8382,514.3178,502.57614,550.6724,570.6603,557.535,477.24368,445.20496,389.48834,431.50992,456.95123,439.62997,475.57062,485.79742,532.8311,573.95905,587.7977,532.20264,435.5586,442.72137,433.2128,500.8496,507.71,505.31802,500.24222,504.70782,486.69653,476.37967,487.21918,501.17288,405.61365,399.62524,407.07544,409.4505,428.3762,411.34717,507.04858,493.00793,478.46204,533.4984,531.7822,512.6653,389.3598,397.51468,463.8103,463.69107,465.74268,424.137,466.78564,488.55786,503.5327,498.26813,508.65466,497.06744,645.2904,646.6029,706.18805,570.38354,569.30365,569.68414,533.1103,514.8879,568.6136,472.5755,470.9369,449.2157,422.36316,427.67883,383.42102,399.56702,401.02753,460.5652,509.417,487.64706,497.51724,515.7622,501.48773,523.87256,395.9244,386.31787,423.99387,408.96338,416.0084,419.87955,505.6261,512.2391,533.66016,511.21976,513.7672,526.6717,393.0506,391.97488,419.45013,479.65762,489.3564,462.7778
407.12,193.57619,281.1064,281.65875,479.98727,266.50214,324.3297,259.2607,192.8481,374.9416,501.2713,364.81628,408.88037,254.22408,266.0876,190.22368,449.05453,274.08148,442.0997,231.95973,233.0961,241.60883,222.01912,219.20624,219.54193,227.99002,224.41881,227.44585,220.71397,221.12074,219.81543,232.84209,228.22728,223.95435,226.16852,228.88028,224.69997,234.50433,227.24191,219.86415,213.3795,216.44443,212.92535,215.31458,215.73143,224.30157,224.28154,226.21967,218.73158,216.05408,217.67325,221.11327,224.74144,224.5636,220.9893,244.94441,243.21085,237.76816,219.15671,217.3701,223.60895,220.53998,217.57219,229.19109,226.37497,234.17467,216.11154,233.23282,230.8605,228.75209,224.2842,225.46347,225.69582,218.86133,221.30284,256.73947,238.6179,232.80313,223.40175,235.05621,234.01076,242.25897,225.90569,223.56056,226.19429,260.83215,259.81192,281.33606,224.56763,223.38367,225.2569,257.30508,251.4591,263.4788,225.82185,226.70497,222.70502,231.63158,233.08531,222.2208,216.15962,216.39626,233.79214,231.0827,229.29857,234.87473,230.45169,229.22908,228.93333,221.97073,217.2357,239.87503,225.2756,222.79245,221.82571,244.76115,244.84818,252.54509,223.07988,221.67564,228.06233,212.85358,214.16661,232.03894,230.98512,231.0368,217.72876
423.1,110.92466,132.39807,140.5028,224.86394,157.70457,147.08775,126.62197,110.57692,167.7339,244.9284,189.8139,221.77486,138.17822,125.443054,111.29674,220.93161,158.56631,205.60266,115.9017,115.06996,120.01966,109.369354,107.8422,107.19139,110.61136,108.99063,112.82314,108.48513,108.67143,106.33282,113.55223,111.48962,109.16766,110.35327,111.28464,108.579895,116.20345,113.154495,113.43175,108.72662,109.45984,105.17105,106.60404,107.01175,112.72356,111.7138,111.96784,107.14368,106.15098,106.69928,110.0596,110.81878,111.72757,106.37147,121.89691,120.10637,121.02806,109.57934,108.115685,108.52805,111.659004,109.911705,114.89441,112.388626,116.122086,107.87324,112.43758,111.77779,111.15671,108.32899,109.58587,108.02329,110.70283,110.66368,126.370674,117.168304,114.73902,108.51882,112.62656,112.55255,120.40811,113.568886,112.77367,109.47254,122.50817,121.38123,132.35059,112.009125,111.63181,109.549385,128.39105,126.432045,129.00844,110.67272,111.150764,110.46451,118.72526,119.99037,110.78284,106.18998,106.19942,120.57806,114.6721,113.57496,113.9914,111.410866,110.762825,112.66396,112.51914,110.9559,124.41987,115.95856,115.25396,110.65311,121.86391,120.58454,126.13126,111.360565,110.894356,109.387344,106.88487,107.43467,116.21277,114.6352,114.57134,106.29821
548.399,87.95898,103.53642,109.55012,337.78616,106.314445,112.42811,105.735085,88.57954,267.08438,385.00806,305.33655,127.37773,97.97382,103.33614,91.33063,352.8261,106.017494,294.81635,86.45184,82.79962,82.097244,73.03494,72.17074,73.237885,72.944336,71.94756,77.19701,68.53059,68.222565,67.8116,78.56388,83.172905,76.62217,71.374825,70.8485,74.8834,80.13991,79.769806,86.205666,78.73368,78.87017,74.211845,75.68286,77.10849,82.3446,76.74028,76.83278,74.69773,69.59601,69.6385,71.72236,66.53673,66.69365,65.886955,85.11717,84.45598,87.881775,77.1553,76.208496,76.44097,78.65789,77.6656,81.642006,78.68307,79.91927,74.724,76.524,76.46725,74.71628,69.89184,69.6719,71.59155,76.158485,76.5697,83.89862,77.89659,78.701004,75.81205,81.03235,83.263824,85.284454,84.11704,84.90328,81.44195,77.617355,76.17386,76.58196,67.665184,67.593155,67.62081,84.53674,84.66263,82.42366,70.66963,70.4054,73.404915,92.027855,91.34514,81.124565,73.38775,72.45878,87.542274,86.74039,85.59967,84.15994,77.92125,78.61727,79.77034,78.936424,78.818,90.31458,87.014145,86.91624,81.272644,84.41843,84.759865,89.7306,78.502075,78.590164,78.143425,72.9176,73.126945,79.31268,71.61926,71.76779,68.68861
550.417,114.82393,125.29617,129.56134,349.757,138.5102,129.92892,126.24745,115.258415,276.75873,396.45123,340.00745,140.63846,127.44567,123.71785,119.00691,358.71002,136.11273,301.56445,117.480415,113.055244,112.62288,100.99947,99.09395,100.2748,98.60468,97.1084,103.99466,92.6373,91.82006,90.9573,103.80996,109.13411,102.79962,94.20038,93.17252,97.43087,108.24773,107.44862,112.88461,105.798416,106.58265,101.15308,100.32562,101.762596,111.71154,102.13763,102.51194,98.85738,96.640564,96.82827,101.050156,91.04907,90.77885,89.393776,113.85693,112.60043,118.518524,104.54899,102.56566,102.27198,105.13094,104.13325,111.04723,108.34801,110.25334,101.42001,102.71417,102.34624,100.06573,92.47195,92.06841,95.52062,103.93618,105.1905,120.13542,110.82384,111.39126,107.142296,113.989044,114.93765,119.89775,116.36713,116.19962,112.57401,106.230774,104.64192,105.24953,89.45317,88.7137,92.50827,113.26167,113.21827,112.00896,97.20749,97.153694,99.99069,117.03164,115.80429,108.77245,100.64857,99.50669,113.26969,116.90763,115.02406,115.84253,107.8312,108.63259,108.13064,105.49724,104.21996,120.730736,120.31703,120.465065,111.02165,111.33031,112.670685,121.8722,107.44745,107.228134,106.15463,101.0274,101.60585,112.10889,99.88282,99.41235,94.74163
