meta.name,Peak area - S10_GoatLiver_4 - No Normalization,Peak area - S11_ChickenLiver_3 - No Normalization,Peak area - S12_ChickenLiver_4 - No Normalization,Peak area - S13_ChickenHeart_5 - No Normalization,Peak area - S14_GoatLiver_5 - No Normalization,Peak area - S15_ChickenLiver_5 - No Normalization,Peak area - S16_ChickenLiver_6 - No Normalization,Peak area - S17_GoatLiver_6 - No Normalization,Peak area - S18_ChickenHeart_6 - No Normalization,Peak area - S1_ChickenHeart_1 - No Normalization,Peak area - S2_ChickenHeart_2 - No Normalization,Peak area - S3_ChickenLiver_1 - No Normalization,Peak area - S4_GoatLiver_1 - No Normalization,Peak area - S5_ChickenLiver_2 - No Normalization,Peak area - S6_GoatLiver_2 - No Normalization,Peak area - S7_ChickenHeart_3 - No Normalization,Peak area - S8_GoatLiver_3 - No Normalization,Peak area - S9_ChickenHeart_4 - No Normalization,Peak area - S10_QCS_1 - No Normalization,Peak area - S10_QCS_2 - No Normalization,Peak area - S10_QCS_3 - No Normalization,Peak area - S10_QCS_4 - No Normalization,Peak area - S10_QCS_5 - No Normalization,Peak area - S10_QCS_6 - No Normalization,Peak area - S11_QCS_1 - No Normalization,Peak area - S11_QCS_2 - No Normalization,Peak area - S11_QCS_3 - No Normalization,Peak area - S11_QCS_4 - No Normalization,Peak area - S11_QCS_5 - No Normalization,Peak area - S11_QCS_6 - No Normalization,Peak area - S12_QCS_1 - No Normalization,Peak area - S12_QCS_2 - No Normalization,Peak area - S12_QCS_3 - No Normalization,Peak area - S12_QCS_4 - No Normalization,Peak area - S12_QCS_5 - No Normalization,Peak area - S12_QCS_6 - No Normalization,Peak area - S13_QCS_1 - No Normalization,Peak area - S13_QCS_2 - No Normalization,Peak area - S13_QCS_3 - No Normalization,Peak area - S13_QCS_4 - No Normalization,Peak area - S13_QCS_5 - No Normalization,Peak area - S13_QCS_6 - No Normalization,Peak area - S14_QCS_1 - No Normalization,Peak area - S14_QCS_2 - No Normalization,Peak area - S14_QCS_3 - No Normalization,Peak area - S14_QCS_4 - No Normalization,Peak area - S14_QCS_5 - No Normalization,Peak area - S14_QCS_6 - No Normalization,Peak area - S15_QCS_1 - No Normalization,Peak area - S15_QCS_2 - No Normalization,Peak area - S15_QCS_3 - No Normalization,Peak area - S15_QCS_4 - No Normalization,Peak area - S15_QCS_5 - No Normalization,Peak area - S15_QCS_6 - No Normalization,Peak area - S16_QCS_1 - No Normalization,Peak area - S16_QCS_2 - No Normalization,Peak area - S16_QCS_3 - No Normalization,Peak area - S16_QCS_4 - No Normalization,Peak area - S16_QCS_5 - No Normalization,Peak area - S16_QCS_6 - No Normalization,Peak area - S17_QCS_1 - No Normalization,Peak area - S17_QCS_2 - No Normalization,Peak area - S17_QCS_3 - No Normalization,Peak area - S17_QCS_4 - No Normalization,Peak area - S17_QCS_5 - No Normalization,Peak area - S17_QCS_6 - No Normalization,Peak area - S18_QCS_1 - No Normalization,Peak area - S18_QCS_2 - No Normalization,Peak area - S18_QCS_3 - No Normalization,Peak area - S18_QCS_4 - No Normalization,Peak area - S18_QCS_5 - No Normalization,Peak area - S18_QCS_6 - No Normalization,Peak area - S1_QCS_1 - No Normalization,Peak area - S1_QCS_2 - No Normalization,Peak area - S1_QCS_3 - No Normalization,Peak area - S1_QCS_4 - No Normalization,Peak area - S1_QCS_5 - No Normalization,Peak area - S1_QCS_6 - No Normalization,Peak area - S2_QCS_1 - No Normalization,Peak area - S2_QCS_2 - No Normalization,Peak area - S2_QCS_3 - No Normalization,Peak area - S2_QCS_4 - No Normalization,Peak area - S2_QCS_5 - No Normalization,Peak area - S2_QCS_6 - No Normalization,Peak area - S3_QCS_1 - No Normalization,Peak area - S3_QCS_2 - No Normalization,Peak area - S3_QCS_3 - No Normalization,Peak area - S3_QCS_4 - No Normalization,Peak area - S3_QCS_5 - No Normalization,Peak area - S3_QCS_6 - No Normalization,Peak area - S4_QCS_1 - No Normalization,Peak area - S4_QCS_2 - No Normalization,Peak area - S4_QCS_3 - No Normalization,Peak area - S4_QCS_4 - No Normalization,Peak area - S4_QCS_5 - No Normalization,Peak area - S4_QCS_6 - No Normalization,Peak area - S5_QCS_1 - No Normalization,Peak area - S5_QCS_2 - No Normalization,Peak area - S5_QCS_3 - No Normalization,Peak area - S5_QCS_4 - No Normalization,Peak area - S5_QCS_5 - No Normalization,Peak area - S5_QCS_6 - No Normalization,Peak area - S6_QCS_1 - No Normalization,Peak area - S6_QCS_2 - No Normalization,Peak area - S6_QCS_3 - No Normalization,Peak area - S6_QCS_4 - No Normalization,Peak area - S6_QCS_5 - No Normalization,Peak area - S6_QCS_6 - No Normalization,Peak area - S7_QCS_1 - No Normalization,Peak area - S7_QCS_2 - No Normalization,Peak area - S7_QCS_3 - No Normalization,Peak area - S7_QCS_4 - No Normalization,Peak area - S7_QCS_5 - No Normalization,Peak area - S7_QCS_6 - No Normalization,Peak area - S8_QCS_1 - No Normalization,Peak area - S8_QCS_2 - No Normalization,Peak area - S8_QCS_3 - No Normalization,Peak area - S8_QCS_4 - No Normalization,Peak area - S8_QCS_5 - No Normalization,Peak area - S8_QCS_6 - No Normalization,Peak area - S9_QCS_1 - No Normalization,Peak area - S9_QCS_2 - No Normalization,Peak area - S9_QCS_3 - No Normalization,Peak area - S9_QCS_4 - No Normalization,Peak area - S9_QCS_5 - No Normalization,Peak area - S9_QCS_6 - No Normalization
227.09900000000002,358.59818,156.48883,142.25233,91.69521,618.24835,179.08806,145.0435,333.17563,97.41725,94.94087,102.74303,216.94762,549.47986,137.57477,335.15573,96.62615,575.22064,94.81078,183.89621,183.27336,178.11624,163.71605,162.66623,172.05492,174.50105,171.93073,173.36327,165.24173,164.57198,167.8742,171.87212,167.91385,164.72833,158.68265,157.75354,158.93245,189.80818,185.7042,182.19339,179.10812,179.74901,185.5797,172.6451,171.37395,176.15213,167.36537,166.99536,170.54724,199.52197,198.53995,202.33855,188.95744,184.51266,187.36855,189.48,188.54478,184.46266,168.91441,167.04062,177.31651,185.80576,184.8139,183.93616,179.90564,180.36215,184.8546,186.53398,185.31012,178.62186,168.26785,166.08925,177.5872,209.33073,206.8782,225.0208,202.9029,195.98938,198.70245,198.1917,193.70444,195.96152,180.73186,174.56708,185.38882,184.56914,187.48523,187.39287,163.61371,161.09908,176.98596,186.11713,184.09842,186.18471,168.641,170.04,168.65225,185.51103,185.12227,184.09564,171.24294,168.8317,181.9266,173.87099,173.72536,179.97672,169.11588,171.32104,165.65071,179.7013,179.70181,189.13116,188.78094,187.71393,194.86232,194.87624,192.11461,191.34894,177.20198,175.69283,182.93562,200.9357,201.43904,208.18393,197.5933,191.74995,192.74211
230.08900000000003,4949.9033,5459.161,6144.5933,10262.736,5670.124,6845.994,5582.7383,4960.678,8164.615,13990.015,8532.803,7857.011,5221.0864,5176.466,4827.853,10075.15,5938.204,9760.311,2190.1462,2198.6091,2347.466,2002.726,1924.7239,1914.5781,1977.4147,1934.9586,2175.933,1883.5216,1880.0961,1787.3059,1922.1704,1907.831,1928.6967,1765.7144,1732.5725,1692.595,2456.5603,2426.6726,2501.8892,2312.043,2295.64,2289.676,2066.6235,2029.3961,2120.033,1913.5638,1874.2441,1918.0602,2415.415,2399.9883,2578.5725,2285.1074,2236.142,2100.8945,2386.234,2304.743,2446.6013,2065.9937,1967.5306,1950.1093,2429.8074,2403.6091,2523.0784,2424.0803,2463.2888,2327.8542,2067.8071,2097.0466,2090.6191,1826.8453,1845.7466,1898.8617,2707.4536,2657.5576,3164.0005,2648.7397,2485.0195,2456.2039,2465.3538,2358.2031,2602.3318,2311.7095,2192.647,2193.2266,1923.9333,1937.5973,2102.6858,1828.4966,1811.06,1868.6268,2386.3867,2376.8718,2378.6084,2046.0723,2067.5544,2143.808,2524.7893,2549.2573,2528.9988,2194.446,2152.7666,2473.9924,2172.5098,2207.3882,2242.6077,2032.1101,2081.89,1997.9996,2450.1216,2433.0046,2730.393,2560.1155,2519.4626,2444.9548,2471.247,2421.954,2547.8174,2136.2642,2097.9805,2021.701,2557.8472,2578.2747,2797.97,2504.1333,2396.5203,2263.8406
231.011,40529.36,52275.78,55216.68,108377.445,60360.113,72308.445,51289.45,39141.01,72810.49,108454.92,84680.91,84306.18,55786.824,48228.42,37025.945,94768.4,60369.34,93683.805,7859.0386,7593.0605,7223.6094,6480.517,6289.0884,6766.4214,6981.0244,6809.4033,6858.2456,6410.1064,6410.8887,6573.449,7156.0645,7254.9272,6708.727,6126.4956,6085.313,6462.461,7554.646,7197.071,7321.422,7158.869,7207.2085,7216.9883,6802.3447,6884.7017,7444.078,6782.48,6800.2847,6884.415,7763.3687,7731.1357,8024.7163,7529.1284,7343.3843,7347.654,7833.052,7878.674,7943.3086,7041.397,6861.352,7198.9595,7289.024,7155.1978,7565.8325,7298.3193,7495.821,7106.749,7793.9644,7719.3545,7229.6694,6499.8726,6423.4253,7167.916,8683.038,8544.694,10225.652,8443.17,8028.5024,8020.4517,8297.518,8221.869,8854.344,8028.5005,7705.6313,7878.642,7566.9614,7700.777,8072.277,6496.606,6395.073,7065.457,7145.0957,7025.042,7538.0205,6405.749,6432.184,6794.925,7736.96,7801.748,7674.6553,6750.829,6603.6533,7817.8247,7748.836,7698.643,7626.528,6958.394,7089.388,6872.0522,6943.9136,6818.233,7814.419,7656.52,7633.6694,7728.3457,8216.5,8262.061,8571.526,7271.2646,7184.8623,7649.9067,7842.0625,7947.9707,8739.23,8344.291,8000.3955,7720.0225
232.00799999999998,1142.0378,1378.7542,1535.6033,2549.071,1673.0415,1934.1721,1386.8593,1135.0717,1846.4916,2988.8164,2040.9263,2407.6763,1391.9779,1230.8284,1166.9867,2352.8972,1646.3723,2269.5046,931.42554,918.5035,915.92206,825.6584,811.0351,851.6618,845.3801,832.4411,886.82306,819.884,819.0998,808.2519,853.8794,864.1355,860.14813,817.8964,810.4019,819.3529,968.09534,948.7261,981.37274,966.426,972.20636,960.7063,888.87933,892.50006,970.6972,900.84546,892.7535,888.44775,984.59985,979.90356,1049.1437,971.8416,959.65564,911.6571,962.33527,948.22095,980.3159,886.57654,864.9242,878.5434,948.6852,943.38464,976.749,948.3715,960.4293,935.5417,920.1787,914.5535,887.37103,833.4456,831.40765,869.143,1078.216,1063.308,1258.3175,1101.333,1053.881,1016.8214,1040.5345,1024.6687,1110.339,1025.2893,986.5599,993.04944,910.65857,917.68304,965.8179,864.25635,854.6635,895.8156,937.6068,928.5962,941.2349,824.9067,827.6797,837.9566,972.5536,983.62195,955.5781,872.355,853.4808,1017.52704,938.24817,931.5777,954.3404,893.3976,905.046,890.68506,922.1036,918.55505,1021.5713,1050.7788,1051.1066,1016.87933,987.68744,982.8339,1036.6469,966.4978,959.75415,947.8381,1011.5842,1014.1212,1102.2279,1044.4358,1014.827,960.14905
233.00400000000002,1123.2048,1367.9962,1505.0,2876.2197,1698.0823,2193.7495,1286.8195,1095.2286,2150.1248,3535.4314,2224.7588,2767.8564,1414.0571,1155.9874,1091.8276,2681.849,1663.3363,2633.4753,484.42206,476.32654,490.0523,424.26648,413.01532,417.29556,426.60623,417.84726,454.73648,404.27676,403.82578,396.96478,438.0315,439.1281,407.11383,378.17926,376.37677,389.99362,524.1602,512.6724,533.71124,486.52576,476.9338,477.78064,447.13095,440.14993,441.71393,403.95114,402.70538,418.45197,493.2412,491.3233,514.58624,467.96863,457.14877,448.37653,502.9046,493.1061,510.02722,431.09552,414.926,429.9802,507.09424,501.24222,521.3232,503.3321,509.67682,487.59714,460.00946,461.65744,448.13162,398.3858,395.63394,427.8399,557.6862,547.7375,629.55707,530.69556,505.62796,507.16644,513.6383,497.8849,527.6386,470.15604,451.40503,460.56903,442.08466,442.2532,461.6266,397.61447,394.45975,410.61057,497.4108,493.55014,499.51343,422.51013,425.57028,448.7552,543.774,550.2976,521.07,448.32202,439.7403,527.6002,465.7439,471.6746,467.87302,424.08002,434.55112,422.09473,510.86447,506.8761,561.7717,519.8672,511.3528,504.56708,526.5089,516.591,532.70654,437.54373,429.5583,444.35535,517.05255,520.4764,557.23615,507.30206,488.94702,473.91425
251.11700000000002,775.81396,227.44493,226.43176,187.02563,1128.1968,249.44199,216.99048,733.34937,186.27164,249.4253,218.80954,307.66974,995.08655,207.2457,730.2466,206.482,1072.9001,177.2085,361.49414,363.3131,373.38766,333.3508,327.564,326.65567,337.29553,332.02396,357.27213,319.5997,317.59824,308.8881,332.69138,324.45282,314.68158,290.5221,283.8624,286.01767,392.57388,388.5511,392.64575,368.81702,365.20987,364.91437,338.74313,332.25998,333.1429,303.54666,299.4366,313.3451,368.05826,365.45004,383.0741,341.67767,333.5753,325.90558,378.1379,371.0086,374.4198,330.35324,320.7588,329.1356,390.22052,387.66043,397.10565,387.02286,387.94907,378.70535,352.08112,353.5122,348.8073,312.1655,312.44946,325.3005,411.36005,405.65475,436.57153,390.7267,378.15802,381.43973,381.34238,370.31137,381.1218,344.0458,331.58743,344.12402,339.03583,341.56577,343.02777,286.03003,283.76263,304.05447,377.1931,375.36823,376.28223,340.98407,343.97943,347.91586,394.20862,396.94342,383.30148,347.61783,343.96478,384.91473,339.7417,345.9797,351.48804,323.37567,329.75262,317.28616,378.40622,378.30328,406.20575,385.95642,380.78226,379.7272,392.32034,384.2925,388.22144,332.72488,326.87082,332.25067,389.76855,391.0173,408.34146,367.4488,355.48755,350.6954
258.12,15888.022,983.0231,1056.6047,2037.7435,22127.707,1259.3654,920.321,14570.937,1380.5758,1886.317,1482.3539,1697.9573,21813.57,920.98004,14010.479,1264.8062,21154.791,1676.5585,1981.5155,2027.2974,2183.6113,1786.0428,1723.7266,1708.8358,1828.0084,1771.3215,1870.2847,1578.5586,1554.1283,1561.3663,1797.9404,1696.3196,1587.7661,1419.4535,1374.3354,1380.5492,2048.9292,1957.3444,1905.0841,1809.2012,1803.0156,1852.2806,1669.6104,1647.5684,1701.0741,1508.7938,1484.4115,1564.235,1858.582,1840.8759,1897.1033,1647.9446,1606.5673,1583.9172,2185.7483,2081.286,2164.36,1729.6145,1642.1492,1655.3179,2025.9232,1988.7343,2080.8384,2007.082,2016.1637,1932.2103,1847.8065,1848.8624,1831.4323,1521.0897,1502.2828,1609.0591,2062.5522,2038.404,2204.3489,1929.551,1876.1165,1929.3577,1973.6171,1981.0879,1957.3055,1773.9586,1701.5962,1786.6963,1692.6082,1722.0255,1656.064,1345.0171,1341.4271,1478.9769,2394.453,2377.8254,2289.2358,1948.1993,1986.4668,1975.5377,1996.865,1953.3774,1991.013,1744.1849,1744.5734,1830.5873,1729.7288,1770.9542,1852.5577,1625.8063,1663.2208,1567.4482,1767.5806,1774.8636,2076.8242,1975.6973,1967.0334,1952.0466,2221.5066,2126.2163,2201.5745,1691.5459,1655.623,1674.0079,1926.4843,1933.9006,2053.1118,1806.0376,1724.5712,1730.4756
259.09,322.49982,156.34901,143.25818,139.9301,466.91443,176.81662,143.94577,304.42404,120.487885,147.97626,130.40149,207.49284,446.7675,139.41838,302.0592,135.20949,447.61084,127.28132,191.9125,193.16737,199.60335,176.01245,174.0099,176.30806,182.94035,180.43948,200.40742,175.92244,174.74338,168.82307,179.11404,176.10951,174.2789,161.82149,158.33905,157.2208,213.51581,211.89827,222.34021,209.23143,208.49414,202.7541,185.92946,182.68945,192.54614,172.60588,169.25594,174.13397,205.67339,204.64545,219.71329,195.56546,191.63097,183.58377,203.11894,197.2543,204.94983,180.09538,175.29713,177.10986,208.20816,207.22845,215.6435,210.25902,210.4362,203.53673,188.60406,189.25636,191.16306,173.34494,173.98943,176.4059,225.28946,222.44449,252.97697,224.2128,215.65561,212.87762,213.32253,206.40852,218.46225,198.05968,189.28407,195.73021,180.34587,182.35466,188.94633,163.71346,162.19228,171.57942,203.69556,201.51274,203.86661,183.14368,184.54794,182.38063,218.84944,223.93156,205.77217,188.3213,185.77715,227.25471,185.79744,187.5736,193.3986,178.89642,181.80591,175.92815,200.90956,200.318,224.11366,221.01617,220.1135,210.87566,209.58194,205.18874,217.58951,191.93405,188.63052,186.34004,216.4568,217.18028,234.06497,212.09398,204.69652,197.09676
280.1,1863.5049,317.30472,318.8282,189.37592,2687.4392,318.26154,302.78326,1750.5349,213.40257,313.59824,289.09647,382.16037,2515.2505,295.4005,1698.1158,230.5178,2601.3057,180.73476,824.58325,811.79785,824.9707,766.571,744.8552,759.19196,833.9612,816.48956,776.1169,747.1269,746.504,772.6836,813.94543,797.63086,782.77625,779.4288,789.91907,789.3915,721.4349,689.77075,682.0533,709.07855,724.05914,689.4645,710.4688,721.9408,804.20557,815.1959,817.66907,744.7556,693.3835,696.593,725.76953,727.4837,733.08997,693.3807,853.1593,841.1868,847.1556,784.1426,776.53656,787.8987,711.69183,703.75525,726.45215,724.02655,747.64526,711.17834,811.1692,800.19965,809.2827,779.4239,776.2469,771.6204,737.68066,738.36285,817.6125,771.2894,755.31195,726.8348,752.0281,764.42163,783.7925,770.2471,780.71,753.31213,821.4867,833.23785,897.8969,847.41675,853.83203,805.38086,879.7999,859.6193,895.2388,826.5673,828.2229,784.06366,701.66016,703.97235,689.1857,684.77075,692.9136,733.40594,759.65393,747.17145,757.58124,739.70135,734.69434,728.50665,662.14,652.83563,696.24396,693.53156,699.8659,694.1978,820.74554,815.695,859.63696,807.68414,808.9317,793.8561,694.0382,696.79816,747.6378,752.20355,756.0904,692.19604
282.15,256.98062,1172.0665,1224.7997,377.85883,303.50586,1373.6838,1164.1072,279.60956,354.76624,298.34534,370.8644,1858.3812,281.7557,1073.707,303.60895,365.87363,331.05002,365.00415,591.5102,589.1753,592.9811,536.96765,528.9509,549.26526,558.87,547.9943,573.56476,526.1208,523.50885,518.7449,554.3997,554.90356,553.1236,514.47626,506.74127,508.7045,605.79236,586.0961,581.881,591.35986,601.2999,601.49585,551.47473,552.2191,603.52435,556.6664,549.0447,551.78235,611.352,608.19183,633.84265,578.3284,569.4505,556.8464,620.83734,607.99225,631.3028,569.5786,554.77655,552.97125,607.0613,602.50635,620.46423,606.17566,608.1473,597.2471,581.49615,578.79193,574.86743,532.19617,530.55707,540.4498,660.08734,654.0105,728.7412,658.4572,643.18396,635.58105,647.368,646.18463,674.3458,640.97784,619.2254,627.29535,554.69714,561.3474,584.23883,527.7905,524.7684,554.64886,610.3405,602.11646,621.9398,560.91205,563.9779,556.27936,586.40894,587.9743,589.449,556.41565,549.23627,612.13776,588.41656,585.37976,608.8008,571.7942,578.36615,559.26935,553.09076,551.49646,603.2016,638.6245,643.9094,627.65985,629.01953,625.1866,659.13275,601.7899,596.357,586.4204,626.49744,628.0873,669.6143,626.31805,608.4083,594.0782
296.113,19404.375,2018.0023,2121.6614,160.64737,29495.715,1311.9792,2034.3934,18117.342,1409.0774,1823.9711,2153.7058,1589.0663,26348.309,2043.188,17884.627,1047.2795,27846.64,543.9363,5190.9927,5135.1426,5498.7095,4910.6953,4712.3706,4495.031,4814.202,4713.476,4885.4585,4457.7573,4436.0884,4319.3843,4549.5674,4619.3833,4731.024,4338.404,4246.8887,4071.3076,4841.8086,4711.6367,4789.8496,4704.681,4747.073,4538.1665,4385.588,4389.3027,4700.7397,4293.2734,4190.833,4160.1406,4438.838,4457.896,4731.7227,4447.3467,4429.29,4125.9233,5553.1567,5311.1343,5823.771,5053.131,4831.085,4526.612,4787.68,4734.7183,5045.975,4947.364,5023.608,4634.568,4541.5054,4584.3794,4784.913,4335.115,4390.1187,4247.75,4695.126,4700.357,5243.5786,4920.7134,4896.961,4670.585,4869.6104,4957.559,5260.7993,5048.1465,4969.6274,4692.84,4258.1636,4325.533,4596.994,4242.9497,4224.8047,4173.9556,5836.156,5723.866,5870.3945,5164.818,5193.633,5074.4517,5004.8125,4913.4893,4913.2104,4608.9863,4620.6494,4816.603,4903.1074,4928.541,4963.138,4614.887,4660.24,4570.0464,4408.596,4382.565,5088.066,5006.7964,5039.199,4683.986,5214.483,5141.553,5724.8193,4739.0576,4667.985,4319.834,4469.7964,4479.586,4935.653,4677.379,4637.3965,4214.9375
297.035,494.1871,259.73666,247.50728,110.85212,660.05725,220.91307,254.31276,490.1401,169.77576,169.42899,202.62135,244.27646,609.7325,250.01225,505.21396,171.82355,642.56396,117.64978,592.6932,601.8836,645.7386,568.7497,551.24835,539.93024,573.82635,562.4634,596.57556,532.29126,528.4262,511.30594,534.7176,529.88544,544.26776,502.33353,491.55136,475.675,615.4685,599.92566,607.154,596.7951,600.9868,572.0827,536.3342,528.75903,564.9578,511.1652,498.15836,503.5172,595.02124,596.53,647.4187,593.6174,583.1575,544.11725,651.11646,622.09174,659.9927,572.7379,550.99963,539.5229,607.25134,600.0473,637.2377,623.2824,632.44666,589.3684,553.12195,558.63354,580.11554,520.45557,527.7455,518.2686,640.1658,635.4327,740.0036,666.43677,642.561,611.68445,624.26263,606.56616,656.1996,600.1989,576.7685,572.40204,519.79126,527.4764,565.68524,498.68875,493.15668,504.50516,668.5746,658.5356,674.7355,599.02014,605.4631,592.9991,606.3831,612.0826,613.88824,572.12274,570.01776,615.4784,559.1543,565.2093,585.36975,544.7978,551.5695,532.53436,578.1938,569.7784,637.0682,630.3742,630.75024,588.21747,634.6077,623.3697,675.5601,572.2582,562.1715,533.9517,616.6182,620.3723,681.45123,631.0477,616.89404,561.9203
307.1,425.8089,239.66003,230.34839,614.89966,638.2465,236.30592,230.79745,402.18494,447.02502,599.6551,529.1806,294.837,564.2211,203.15352,409.7103,579.3126,586.34796,505.6075,606.3715,580.2145,539.69073,526.6696,519.88885,561.87256,617.7608,603.49756,540.6167,537.68774,536.71796,580.0827,628.51825,625.3156,581.9772,581.809,596.9115,619.11707,492.37793,474.57413,479.8586,500.6685,511.40796,487.09595,523.3821,539.4596,596.47186,613.5103,626.3194,563.562,506.87427,509.9924,530.33374,542.2693,542.1821,529.8585,582.1274,599.98425,573.65204,562.65686,568.85095,614.4721,478.57858,476.0061,480.69244,481.96722,500.76556,493.6111,644.57574,625.4008,602.58,590.2336,578.4961,611.9548,530.63885,530.607,595.9623,565.4737,553.8322,523.5896,546.07245,559.74567,577.5317,564.55707,576.26324,558.93225,714.78455,715.9477,775.001,663.2469,662.3377,635.93176,557.5794,539.6897,589.49097,557.0805,554.1838,514.0436,483.78256,494.1648,460.8009,467.74112,469.2132,521.4267,567.6071,547.8579,545.851,540.1481,534.24664,538.26624,467.013,458.66293,477.7093,483.5169,487.60977,493.6483,568.19135,580.35565,599.57745,601.4575,604.49286,625.74335,496.56833,497.80637,533.201,554.4821,562.12964,515.9172
407.12,204.66643,283.2285,278.78427,507.73956,272.26828,367.23953,264.29437,200.25247,359.75735,587.81104,379.73492,427.58658,262.30496,250.25682,197.29425,463.69937,275.16678,434.00714,274.29623,268.7601,265.21768,245.50327,240.99615,247.65147,267.7084,262.26016,257.02734,239.46074,238.35603,244.43195,266.14313,264.3081,250.73447,235.7691,235.35306,242.41902,255.65982,250.43817,255.85522,250.42606,250.35413,243.84547,247.23013,247.9711,252.08163,239.58824,240.99506,240.00124,248.53722,249.027,260.87946,249.40181,245.96495,239.40909,279.02863,279.1983,276.5629,253.25241,249.76562,263.6288,249.48369,247.41629,255.34142,251.80798,259.59515,247.76405,277.3776,274.86847,269.94745,248.12889,245.99153,260.29514,266.55728,265.56232,296.3722,270.56018,265.10242,256.51855,265.8302,266.2278,277.81256,257.20474,253.0071,253.3818,287.0787,286.31332,306.73233,248.88231,246.93222,244.88222,271.279,266.4995,278.4792,254.72217,255.26122,250.04305,259.03476,262.08878,253.93452,242.1559,241.07777,260.9448,257.9773,257.54883,257.67398,243.28331,245.18964,239.9725,249.67548,246.4891,264.4156,254.78618,253.11365,250.61267,274.45407,276.1355,284.4149,254.43034,251.63501,259.00122,249.65071,250.9227,269.5782,260.85938,259.15375,241.16812
423.1,119.500496,136.3352,143.3107,241.35802,152.49553,169.98706,133.30518,118.91118,171.31071,253.41078,186.2112,217.83887,135.05283,122.50157,119.44169,217.11494,150.39929,206.56233,130.99419,129.14197,131.3613,118.751076,116.3997,116.937416,125.8515,123.621895,126.364204,116.1061,115.72271,115.47446,126.37062,125.63233,119.20734,113.83353,113.759125,115.89471,129.731,127.78184,132.94055,125.935524,124.74229,120.01645,121.22685,121.10487,122.9299,117.01461,116.81589,115.82889,122.40651,122.562126,130.10594,122.32589,120.89356,115.31061,134.99297,133.46106,135.36993,120.924545,118.88319,122.37481,125.98231,124.692276,129.04045,126.71577,129.59732,123.377365,129.14119,129.0339,128.04407,117.88692,117.92453,121.2598,133.86613,132.54428,148.269,133.46892,129.77599,125.40281,128.06583,126.40207,134.95132,124.53133,122.39878,119.8456,132.01573,130.97057,141.55544,120.462494,120.11279,115.55717,134.24384,132.66728,135.74657,122.70955,123.195816,122.85127,134.1025,136.08049,128.37157,119.55066,118.953545,133.52902,125.2138,125.688774,123.258736,116.868805,117.83861,117.90476,127.02149,125.82527,136.99777,128.9227,127.796974,123.872665,133.85992,133.13774,138.7782,123.09787,121.870125,121.573845,126.79034,127.71221,136.87856,128.91805,127.06175,118.33548
548.399,92.490364,110.76014,112.797554,417.5049,117.89508,125.49229,107.72771,92.80747,301.3903,491.51212,361.69702,139.03307,110.52846,102.75403,95.05001,411.80624,118.88399,353.66827,91.94309,89.79117,90.76149,80.36363,79.63938,80.983444,80.77455,79.55533,85.00218,76.752205,76.362045,74.79514,84.396194,88.867805,84.83998,77.02795,75.37795,78.432144,90.56724,89.75974,94.39086,89.382965,88.46831,87.95439,86.86106,87.73895,88.799706,80.32834,79.87601,82.9509,83.937965,83.483215,86.0105,80.25705,79.46235,78.10145,93.556404,92.19117,98.250145,85.807686,83.84009,82.42631,87.60048,87.09625,89.00747,87.024796,88.011734,86.06833,84.49272,84.922424,83.61881,76.1453,76.04423,79.491806,92.40988,91.75698,98.502686,89.709724,89.84412,88.92083,93.02982,95.30164,98.47554,94.598015,94.16504,90.75212,83.558945,82.17178,84.034,72.97725,72.74288,74.1808,93.146484,92.5331,92.92441,81.077866,81.02657,83.68655,98.19826,97.987755,91.33079,82.11033,80.6439,94.80871,95.40012,94.77115,91.569595,84.795815,86.179924,86.65372,87.6458,87.81325,96.96125,95.32829,95.38862,91.601105,92.79509,93.20721,99.847404,86.824875,86.05343,84.488686,86.919014,87.01665,91.43289,85.413086,84.51334,82.65965
550.4169999999999,113.22162,129.34102,127.496574,415.7896,134.22308,141.65558,126.9498,113.97154,312.25406,459.05692,372.686,153.53964,129.45319,122.11064,116.46213,406.09305,134.4903,357.15744,124.20096,121.41106,119.78506,109.32535,108.4761,111.60541,108.90495,107.49199,114.55711,104.90307,104.28632,101.79034,112.731766,118.52085,115.65884,104.71045,102.24682,105.83177,121.39993,120.76184,127.00285,124.05902,123.75055,122.39599,119.186325,119.93098,124.36726,111.64147,110.50182,114.50013,118.08103,117.44771,123.15756,113.94528,112.17391,109.16444,124.92989,124.256676,130.32455,117.86809,115.05193,113.755615,120.12596,119.83697,122.95976,120.80455,121.929405,119.35124,116.89294,117.370125,114.619225,105.162834,104.92842,110.30857,128.06732,127.58195,142.57042,129.51442,128.88843,124.5583,130.67014,132.17827,140.10356,133.00348,130.70569,126.989525,115.8026,114.28313,116.3203,99.442,98.621155,103.33999,122.08022,121.499054,121.72647,108.28754,108.35099,111.55241,129.68344,129.19542,123.02175,113.33963,110.880516,128.57288,129.27213,128.29251,126.85206,118.252304,120.22273,119.4732,121.23663,120.99157,131.76852,133.79546,134.31721,126.70681,124.62151,125.761955,133.1365,121.96488,120.914474,117.94003,121.21788,121.3713,129.33173,121.602394,119.83468,115.91301
